ops	steps	M	K	N	zone
454342	7205204544	195	12	30006	2,1,1,1,1,1,1,1,3
454356	7205684708	195	12	30007	2,1,1,1,1,1,1,1,1,1,1
454371	7206164892	195	12	30008	2,1,1,1,1,1,1,1,1,2
454385	7206645088	195	12	30009	2,1,1,1,1,1,1,1,1,1,1
454402	7207125312	195	12	30010	2,1,1,1,1,1,2,1,2
454416	7207605540	195	12	30011	2,1,1,1,1,1,2,1,1,1
454431	7208085788	195	12	30012	2,1,1,1,1,1,3,2
454445	7208566048	195	12	30013	2,1,1,1,1,1,4,1
454465	7209046360	195	12	30014	2,1,1,1,1,1,5
454479	7209526652	195	12	30015	2,1,1,1,1,1,3,1,1
454494	7210006964	195	12	30016	2,1,1,1,1,1,2,1,2
454508	7210487288	195	12	30017	2,1,1,1,1,1,2,1,1,1
454525	7210967640	195	12	30018	2,1,1,1,1,1,1,1,1,2
454539	7211447996	195	12	30019	2,1,1,1,1,1,1,1,1,1,1
454554	7211928372	195	12	30020	2,1,1,1,1,1,1,1,1,2
454568	7212408760	195	12	30021	2,1,1,1,1,1,1,1,2,1
454584	7212889180	195	12	30022	2,1,1,1,1,1,1,1,3
454598	7213369600	195	12	30023	2,1,1,1,1,1,1,1,1,1,1
454613	7213850040	195	12	30024	2,1,1,1,1,1,1,1,1,2
454627	7214330492	195	12	30025	2,1,1,1,1,1,1,1,1,1,1
454644	7214810972	195	12	30026	2,1,1,1,1,1,1,1,1,2
454658	7215291456	195	12	30027	2,1,1,1,1,1,1,1,1,1,1
454673	7215771960	195	12	30028	2,1,1,1,1,1,1,2,2
454687	7216252476	195	12	30029	2,1,1,1,1,1,1,3,1
454704	7216733032	195	12	30030	2,1,1,1,1,1,1,4
454718	7217213580	195	12	30031	2,1,1,1,1,1,1,2,1,1
454733	7217694148	195	12	30032	2,1,1,1,1,1,1,1,1,2
454747	7218174728	195	12	30033	2,1,1,1,1,1,1,1,1,1,1
454764	7218655336	195	12	30034	2,1,1,1,1,1,1,1,1,2
454778	7219135948	195	12	30035	2,1,1,1,1,1,1,1,1,1,1
454793	7219616580	195	12	30036	2,1,1,1,1,1,1,1,1,2
454807	7220097224	195	12	30037	2,1,1,1,1,1,1,1,2,1
454823	7220577900	195	12	30038	2,1,1,1,1,1,1,1,3
454837	7221058576	195	12	30039	2,1,1,1,1,1,1,1,1,1,1
454852	7221539272	195	12	30040	2,1,1,1,1,1,1,1,1,2
454866	7222019980	195	12	30041	2,1,1,1,1,1,1,1,1,1,1
454883	7222500716	195	12	30042	2,1,1,1,1,1,2,1,2
454897	7222981456	195	12	30043	2,1,1,1,1,1,2,1,1,1
454912	7223462216	195	12	30044	2,1,1,1,1,1,3,2
454926	7223942988	195	12	30045	2,1,1,1,1,1,4,1
454944	7224423804	195	12	30046	2,1,1,1,1,1,5
454958	7224904608	195	12	30047	2,1,1,1,1,1,3,1,1
454973	7225385432	195	12	30048	2,1,1,1,1,1,2,1,2
454987	7225866268	195	12	30049	2,1,1,1,1,1,2,1,1,1
455004	7226347132	195	12	30050	2,1,1,1,1,1,1,1,1,2
455018	7226828000	195	12	30051	2,1,1,1,1,1,1,1,1,1,1
455033	7227308888	195	12	30052	2,1,1,1,1,1,1,1,1,2
455047	7227789788	195	12	30053	2,1,1,1,1,1,1,1,2,1
455063	7228270720	195	12	30054	2,1,1,1,1,1,1,1,3
455077	7228751652	195	12	30055	2,1,1,1,1,1,1,1,1,1,1
455092	7229232604	195	12	30056	2,1,1,1,1,1,1,1,1,2
455106	7229713568	195	12	30057	2,1,1,1,1,1,1,1,1,1,1
455123	7230194560	195	12	30058	2,1,1,1,1,1,1,1,1,2
455137	7230675556	195	12	30059	2,1,1,1,1,1,1,1,1,1,1
455152	7231156572	195	12	30060	2,1,1,1,1,1,1,2,2
455166	7231637600	195	12	30061	2,1,1,1,1,1,1,3,1
455183	7232118668	195	12	30062	2,1,1,1,1,2,4
455197	7232599728	195	12	30063	2,1,1,1,1,2,2,1,1
455212	7233080808	195	12	30064	2,1,1,1,1,2,1,1,2
455226	7233561900	195	12	30065	2,1,1,1,1,2,1,1,1,1
455243	7234043020	195	12	30066	2,1,1,1,1,2,1,1,2
455257	7234524144	195	12	30067	2,1,1,1,1,2,1,1,1,1
455272	7235005288	195	12	30068	2,1,1,1,1,2,1,1,2
455286	7235486444	195	12	30069	2,1,1,1,1,2,1,2,1
455302	7235967632	195	12	30070	2,1,1,1,1,2,1,3
455316	7236448820	195	12	30071	2,1,1,1,1,2,1,1,1,1
455331	7236930028	195	12	30072	2,1,1,1,1,2,1,1,2
455345	7237411248	195	12	30073	2,1,1,1,1,2,1,1,1,1
455362	7237892496	195	12	30074	2,1,1,1,1,3,1,2
455376	7238373748	195	12	30075	2,1,1,1,1,3,1,1,1
455391	7238855020	195	12	30076	2,1,1,1,1,4,2
455405	7239336304	195	12	30077	2,1,1,1,1,5,1
455424	7239817644	195	12	30078	2,1,1,1,1,6
455438	7240298960	195	12	30079	2,1,1,1,1,4,1,1
455453	7240780296	195	12	30080	2,1,1,1,1,3,1,2
455467	7241261644	195	12	30081	2,1,1,1,1,3,1,1,1
455484	7241743020	195	12	30082	2,1,1,1,1,2,1,1,2
455498	7242224400	195	12	30083	2,1,1,1,1,2,1,1,1,1
455513	7242705800	195	12	30084	2,1,1,1,1,2,1,1,2
455527	7243187212	195	12	30085	2,1,1,1,1,2,1,2,1
455543	7243668656	195	12	30086	2,1,1,1,1,2,1,3
455557	7244150100	195	12	30087	2,1,1,1,1,2,1,1,1,1
455572	7244631564	195	12	30088	2,1,1,1,1,2,1,1,2
455586	7245113040	195	12	30089	2,1,1,1,1,2,1,1,1,1
455603	7245594544	195	12	30090	2,1,1,1,1,2,1,1,2
455617	7246076052	195	12	30091	2,1,1,1,1,2,1,1,1,1
455632	7246557580	195	12	30092	2,1,1,1,1,2,2,2
455646	7247039120	195	12	30093	2,1,1,1,1,2,3,1
455663	7247520700	195	12	30094	2,1,1,1,1,1,1,4
455677	7248002272	195	12	30095	2,1,1,1,1,1,1,2,1,1
455692	7248483864	195	12	30096	2,1,1,1,1,1,1,1,1,2
455706	7248965468	195	12	30097	2,1,1,1,1,1,1,1,1,1,1
455723	7249447100	195	12	30098	2,1,1,1,1,1,1,1,1,2
455737	7249928736	195	12	30099	2,1,1,1,1,1,1,1,1,1,1
455752	7250410392	195	12	30100	2,1,1,1,1,1,1,1,1,2
455766	7250892060	195	12	30101	2,1,1,1,1,1,1,1,2,1
455782	7251373760	195	12	30102	2,1,1,1,1,1,1,1,3
455796	7251855460	195	12	30103	2,1,1,1,1,1,1,1,1,1,1
455811	7252337180	195	12	30104	2,1,1,1,1,1,1,1,1,2
455825	7252818912	195	12	30105	2,1,1,1,1,1,1,1,1,1,1
455842	7253300672	195	12	30106	2,1,1,1,1,1,2,1,2
455856	7253782436	195	12	30107	2,1,1,1,1,1,2,1,1,1
455871	7254264220	195	12	30108	2,1,1,1,1,1,3,2
455885	7254746016	195	12	30109	2,1,1,1,1,1,4,1
455903	7255227856	195	12	30110	2,1,1,1,1,1,5
455917	7255709684	195	12	30111	2,1,1,1,1,1,3,1,1
455932	7256191532	195	12	30112	2,1,1,1,1,1,2,1,2
455946	7256673392	195	12	30113	2,1,1,1,1,1,2,1,1,1
455963	7257155280	195	12	30114	2,1,1,1,1,1,1,1,1,2
455977	7257637172	195	12	30115	2,1,1,1,1,1,1,1,1,1,1
455992	7258119084	195	12	30116	2,1,1,1,1,1,1,1,1,2
456006	7258601008	195	12	30117	2,1,1,1,1,1,1,1,2,1
456022	7259082964	195	12	30118	2,1,1,1,1,1,1,1,3
456036	7259564920	195	12	30119	2,1,1,1,1,1,1,1,1,1,1
456051	7260046896	195	12	30120	2,1,1,1,1,1,1,1,1,2
456065	7260528884	195	12	30121	2,1,1,1,1,1,1,1,1,1,1
456082	7261010900	195	12	30122	2,1,1,1,1,1,1,1,1,2
456096	7261492920	195	12	30123	2,1,1,1,1,1,1,1,1,1,1
456111	7261974960	195	12	30124	2,1,1,1,1,1,1,2,2
456125	7262457012	195	12	30125	2,1,1,1,1,1,1,3,1
456142	7262939104	195	12	30126	2,1,1,1,1,1,1,4
456156	7263421188	195	12	30127	2,1,1,1,1,1,1,2,1,1
456171	7263903292	195	12	30128	2,1,1,1,1,1,1,1,1,2
456185	7264385408	195	12	30129	2,1,1,1,1,1,1,1,1,1,1
456202	7264867552	195	12	30130	2,1,1,1,1,1,1,1,1,2
456216	7265349700	195	12	30131	2,1,1,1,1,1,1,1,1,1,1
456231	7265831868	195	12	30132	2,1,1,1,1,1,1,1,1,2
456245	7266314048	195	12	30133	2,1,1,1,1,1,1,1,2,1
456261	7266796260	195	12	30134	2,1,1,1,1,1,1,1,3
456275	7267278472	195	12	30135	2,1,1,1,1,1,1,1,1,1,1
456290	7267760704	195	12	30136	2,1,1,1,1,1,1,1,1,2
456304	7268242948	195	12	30137	2,1,1,1,1,1,1,1,1,1,1
456321	7268725220	195	12	30138	2,1,1,1,1,1,2,1,2
456335	7269207496	195	12	30139	2,1,1,1,1,1,2,1,1,1
456350	7269689792	195	12	30140	2,1,1,1,1,1,3,2
456364	7270172100	195	12	30141	2,1,1,1,1,1,4,1
456384	7270654460	195	12	30142	2,1,1,2,1,5
456398	7271136800	195	12	30143	2,1,1,2,1,3,1,1
456413	7271619160	195	12	30144	2,1,1,2,1,2,1,2
456427	7272101532	195	12	30145	2,1,1,2,1,2,1,1,1
456444	7272583932	195	12	30146	2,1,1,2,1,1,1,1,2
456458	7273066336	195	12	30147	2,1,1,2,1,1,1,1,1,1
456473	7273548760	195	12	30148	2,1,1,2,1,1,1,1,2
456487	7274031196	195	12	30149	2,1,1,2,1,1,1,2,1
456503	7274513664	195	12	30150	2,1,1,2,1,1,1,3
456517	7274996132	195	12	30151	2,1,1,2,1,1,1,1,1,1
456532	7275478620	195	12	30152	2,1,1,2,1,1,1,1,2
456546	7275961120	195	12	30153	2,1,1,2,1,1,1,1,1,1
456563	7276443648	195	12	30154	2,1,1,2,1,1,1,1,2
456577	7276926180	195	12	30155	2,1,1,2,1,1,1,1,1,1
456592	7277408732	195	12	30156	2,1,1,2,1,1,2,2
456606	7277891296	195	12	30157	2,1,1,2,1,1,3,1
456623	7278373900	195	12	30158	2,1,1,2,1,1,4
456637	7278856496	195	12	30159	2,1,1,2,1,1,2,1,1
456652	7279339112	195	12	30160	2,1,1,2,1,1,1,1,2
456666	7279821740	195	12	30161	2,1,1,2,1,1,1,1,1,1
456683	7280304396	195	12	30162	2,1,1,2,1,1,1,1,2
456697	7280787056	195	12	30163	2,1,1,2,1,1,1,1,1,1
456712	7281269736	195	12	30164	2,1,1,2,1,1,1,1,2
456726	7281752428	195	12	30165	2,1,1,2,1,1,1,2,1
456742	7282235152	195	12	30166	2,1,1,2,1,1,1,3
456756	7282717876	195	12	30167	2,1,1,2,1,1,1,1,1,1
456771	7283200620	195	12	30168	2,1,1,2,1,1,1,1,2
456785	7283683376	195	12	30169	2,1,1,2,1,1,1,1,1,1
456802	7284166160	195	12	30170	2,1,1,2,1,2,1,2
456816	7284648948	195	12	30171	2,1,1,2,1,2,1,1,1
456831	7285131756	195	12	30172	2,1,1,2,1,3,2
456845	7285614576	195	12	30173	2,1,1,2,1,4,1
456863	7286097440	195	12	30174	2,1,1,3,5
456877	7286580292	195	12	30175	2,1,1,3,3,1,1
456892	7287063164	195	12	30176	2,1,1,3,2,1,2
456906	7287546048	195	12	30177	2,1,1,3,2,1,1,1
456923	7288028960	195	12	30178	2,1,1,3,1,1,1,2
456937	7288511876	195	12	30179	2,1,1,3,1,1,1,1,1
456952	7288994812	195	12	30180	2,1,1,3,1,1,1,2
456966	7289477760	195	12	30181	2,1,1,3,1,1,2,1
456982	7289960740	195	12	30182	2,1,1,3,1,1,3
456996	7290443720	195	12	30183	2,1,1,3,1,1,1,1,1
457011	7290926720	195	12	30184	2,1,1,3,1,1,1,2
457025	7291409732	195	12	30185	2,1,1,3,1,1,1,1,1
457042	7291892772	195	12	30186	2,1,1,3,1,1,1,2
457056	7292375816	195	12	30187	2,1,1,3,1,1,1,1,1
457071	7292858880	195	12	30188	2,1,1,3,1,2,2
457085	7293341956	195	12	30189	2,1,1,3,1,3,1
457102	7293825072	195	12	30190	2,1,1,4,4
457116	7294308180	195	12	30191	2,1,1,4,2,1,1
457131	7294791308	195	12	30192	2,1,1,4,1,1,2
457145	7295274448	195	12	30193	2,1,1,4,1,1,1,1
457162	7295757616	195	12	30194	2,1,1,4,1,1,2
457176	7296240788	195	12	30195	2,1,1,4,1,1,1,1
457191	7296723980	195	12	30196	2,1,1,4,1,1,2
457205	7297207184	195	12	30197	2,1,1,4,1,2,1
457221	7297690420	195	12	30198	2,1,1,4,1,3
457235	7298173656	195	12	30199	2,1,1,4,1,1,1,1
457250	7298656912	195	12	30200	2,1,1,4,1,1,2
457264	7299140180	195	12	30201	2,1,1,4,1,1,1,1
457281	7299623476	195	12	30202	2,1,1,5,1,2
457295	7300106776	195	12	30203	2,1,1,5,1,1,1
457310	7300590096	195	12	30204	2,1,1,6,2
457324	7301073428	195	12	30205	2,1,1,7,1
457345	7301556828	195	12	30206	2,1,1,8
457359	7302040192	195	12	30207	2,1,1,6,1,1
457374	7302523576	195	12	30208	2,1,1,5,1,2
457388	7303006972	195	12	30209	2,1,1,5,1,1,1
457405	7303490396	195	12	30210	2,1,1,4,1,1,2
457419	7303973824	195	12	30211	2,1,1,4,1,1,1,1
457434	7304457272	195	12	30212	2,1,1,4,1,1,2
457448	7304940732	195	12	30213	2,1,1,4,1,2,1
457464	7305424224	195	12	30214	2,1,1,4,1,3
457478	7305907716	195	12	30215	2,1,1,4,1,1,1,1
457493	7306391228	195	12	30216	2,1,1,4,1,1,2
457507	7306874752	195	12	30217	2,1,1,4,1,1,1,1
457524	7307358304	195	12	30218	2,1,1,4,1,1,2
457538	7307841860	195	12	30219	2,1,1,4,1,1,1,1
457553	7308325436	195	12	30220	2,1,1,4,2,2
457567	7308809024	195	12	30221	2,1,1,4,3,1
457584	7309292652	195	12	30222	2,1,1,3,1,4
457598	7309776272	195	12	30223	2,1,1,3,1,2,1,1
457613	7310259912	195	12	30224	2,1,1,3,1,1,1,2
457627	7310743564	195	12	30225	2,1,1,3,1,1,1,1,1
457644	7311227244	195	12	30226	2,1,1,3,1,1,1,2
457658	7311710928	195	12	30227	2,1,1,3,1,1,1,1,1
457673	7312194632	195	12	30228	2,1,1,3,1,1,1,2
457687	7312678348	195	12	30229	2,1,1,3,1,1,2,1
457703	7313162096	195	12	30230	2,1,1,3,1,1,3
457717	7313645844	195	12	30231	2,1,1,3,1,1,1,1,1
457732	7314129612	195	12	30232	2,1,1,3,1,1,1,2
457746	7314613392	195	12	30233	2,1,1,3,1,1,1,1,1
457763	7315097200	195	12	30234	2,1,1,3,2,1,2
457777	7315581012	195	12	30235	2,1,1,3,2,1,1,1
457792	7316064844	195	12	30236	2,1,1,3,3,2
457806	7316548688	195	12	30237	2,1,1,3,4,1
457824	7317032576	195	12	30238	2,1,1,2,1,5
457838	7317516452	195	12	30239	2,1,1,2,1,3,1,1
457853	7318000348	195	12	30240	2,1,1,2,1,2,1,2
457867	7318484256	195	12	30241	2,1,1,2,1,2,1,1,1
457884	7318968192	195	12	30242	2,1,1,2,1,1,1,1,2
457898	7319452132	195	12	30243	2,1,1,2,1,1,1,1,1,1
457913	7319936092	195	12	30244	2,1,1,2,1,1,1,1,2
457927	7320420064	195	12	30245	2,1,1,2,1,1,1,2,1
457943	7320904068	195	12	30246	2,1,1,2,1,1,1,3
457957	7321388072	195	12	30247	2,1,1,2,1,1,1,1,1,1
457972	7321872096	195	12	30248	2,1,1,2,1,1,1,1,2
457986	7322356132	195	12	30249	2,1,1,2,1,1,1,1,1,1
458003	7322840196	195	12	30250	2,1,1,2,1,1,1,1,2
458017	7323324264	195	12	30251	2,1,1,2,1,1,1,1,1,1
458032	7323808352	195	12	30252	2,1,1,2,1,1,2,2
458046	7324292452	195	12	30253	2,1,1,2,1,1,3,1
458063	7324776592	195	12	30254	2,1,1,2,1,1,4
458077	7325260724	195	12	30255	2,1,1,2,1,1,2,1,1
458092	7325744876	195	12	30256	2,1,1,2,1,1,1,1,2
458106	7326229040	195	12	30257	2,1,1,2,1,1,1,1,1,1
458123	7326713232	195	12	30258	2,1,1,2,1,1,1,1,2
458137	7327197428	195	12	30259	2,1,1,2,1,1,1,1,1,1
458152	7327681644	195	12	30260	2,1,1,2,1,1,1,1,2
458166	7328165872	195	12	30261	2,1,1,2,1,1,1,2,1
458182	7328650132	195	12	30262	2,1,1,2,1,1,1,3
458196	7329134392	195	12	30263	2,1,1,2,1,1,1,1,1,1
458211	7329618672	195	12	30264	2,1,1,2,1,1,1,1,2
458225	7330102964	195	12	30265	2,1,1,2,1,1,1,1,1,1
458242	7330587284	195	12	30266	2,1,1,2,1,2,1,2
458256	7331071608	195	12	30267	2,1,1,2,1,2,1,1,1
458271	7331555952	195	12	30268	2,1,1,2,1,3,2
458285	7332040308	195	12	30269	2,1,1,2,1,4,1
458305	7332524716	195	12	30270	2,1,1,1,1,1,5
458319	7333009104	195	12	30271	2,1,1,1,1,1,3,1,1
458334	7333493512	195	12	30272	2,1,1,1,1,1,2,1,2
458348	7333977932	195	12	30273	2,1,1,1,1,1,2,1,1,1
458365	7334462380	195	12	30274	2,1,1,1,1,1,1,1,1,2
458379	7334946832	195	12	30275	2,1,1,1,1,1,1,1,1,1,1
458394	7335431304	195	12	30276	2,1,1,1,1,1,1,1,1,2
458408	7335915788	195	12	30277	2,1,1,1,1,1,1,1,2,1
458424	7336400304	195	12	30278	2,1,1,1,1,1,1,1,3
458438	7336884820	195	12	30279	2,1,1,1,1,1,1,1,1,1,1
458453	7337369356	195	12	30280	2,1,1,1,1,1,1,1,1,2
458467	7337853904	195	12	30281	2,1,1,1,1,1,1,1,1,1,1
458484	7338338480	195	12	30282	2,1,1,1,1,1,1,1,1,2
458498	7338823060	195	12	30283	2,1,1,1,1,1,1,1,1,1,1
458513	7339307660	195	12	30284	2,1,1,1,1,1,1,2,2
458527	7339792272	195	12	30285	2,1,1,1,1,1,1,3,1
458544	7340276924	195	12	30286	2,1,1,1,1,1,1,4
458558	7340761568	195	12	30287	2,1,1,1,1,1,1,2,1,1
458573	7341246232	195	12	30288	2,1,1,1,1,1,1,1,1,2
458587	7341730908	195	12	30289	2,1,1,1,1,1,1,1,1,1,1
458604	7342215612	195	12	30290	2,1,1,1,1,1,1,1,1,2
458618	7342700320	195	12	30291	2,1,1,1,1,1,1,1,1,1,1
458633	7343185048	195	12	30292	2,1,1,1,1,1,1,1,1,2
458647	7343669788	195	12	30293	2,1,1,1,1,1,1,1,2,1
458663	7344154560	195	12	30294	2,1,1,1,1,1,1,1,3
458677	7344639332	195	12	30295	2,1,1,1,1,1,1,1,1,1,1
458692	7345124124	195	12	30296	2,1,1,1,1,1,1,1,1,2
458706	7345608928	195	12	30297	2,1,1,1,1,1,1,1,1,1,1
458723	7346093760	195	12	30298	2,1,1,1,1,1,2,1,2
458737	7346578596	195	12	30299	2,1,1,1,1,1,2,1,1,1
458752	7347063452	195	12	30300	2,1,1,1,1,1,3,2
458766	7347548320	195	12	30301	2,1,1,1,1,1,4,1
458784	7348033232	195	12	30302	2,1,1,1,1,1,5
458798	7348518132	195	12	30303	2,1,1,1,1,1,3,1,1
458813	7349003052	195	12	30304	2,1,1,1,1,1,2,1,2
458827	7349487984	195	12	30305	2,1,1,1,1,1,2,1,1,1
458844	7349972944	195	12	30306	2,1,1,1,1,1,1,1,1,2
458858	7350457908	195	12	30307	2,1,1,1,1,1,1,1,1,1,1
458873	7350942892	195	12	30308	2,1,1,1,1,1,1,1,1,2
458887	7351427888	195	12	30309	2,1,1,1,1,1,1,1,2,1
458903	7351912916	195	12	30310	2,1,1,1,1,1,1,1,3
458917	7352397944	195	12	30311	2,1,1,1,1,1,1,1,1,1,1
458932	7352882992	195	12	30312	2,1,1,1,1,1,1,1,1,2
458946	7353368052	195	12	30313	2,1,1,1,1,1,1,1,1,1,1
458963	7353853140	195	12	30314	2,1,1,1,1,1,1,1,1,2
458977	7354338232	195	12	30315	2,1,1,1,1,1,1,1,1,1,1
458992	7354823344	195	12	30316	2,1,1,1,1,1,1,2,2
459006	7355308468	195	12	30317	2,1,1,1,1,1,1,3,1
459023	7355793632	195	12	30318	2,1,1,1,1,2,4
459037	7356278788	195	12	30319	2,1,1,1,1,2,2,1,1
459052	7356763964	195	12	30320	2,1,1,1,1,2,1,1,2
459066	7357249152	195	12	30321	2,1,1,1,1,2,1,1,1,1
459083	7357734368	195	12	30322	2,1,1,1,1,2,1,1,2
459097	7358219588	195	12	30323	2,1,1,1,1,2,1,1,1,1
459112	7358704828	195	12	30324	2,1,1,1,1,2,1,1,2
459126	7359190080	195	12	30325	2,1,1,1,1,2,1,2,1
459142	7359675364	195	12	30326	2,1,1,1,1,2,1,3
459156	7360160648	195	12	30327	2,1,1,1,1,2,1,1,1,1
459171	7360645952	195	12	30328	2,1,1,1,1,2,1,1,2
459185	7361131268	195	12	30329	2,1,1,1,1,2,1,1,1,1
459202	7361616612	195	12	30330	2,1,1,1,1,3,1,2
459216	7362101960	195	12	30331	2,1,1,1,1,3,1,1,1
459231	7362587328	195	12	30332	2,1,1,1,1,4,2
459245	7363072708	195	12	30333	2,1,1,1,1,5,1
459264	7363558144	195	12	30334	2,1,1,1,1,6
459278	7364043556	195	12	30335	2,1,1,1,1,4,1,1
459293	7364528988	195	12	30336	2,1,1,1,1,3,1,2
459307	7365014432	195	12	30337	2,1,1,1,1,3,1,1,1
459324	7365499904	195	12	30338	2,1,1,1,1,2,1,1,2
459338	7365985380	195	12	30339	2,1,1,1,1,2,1,1,1,1
459353	7366470876	195	12	30340	2,1,1,1,1,2,1,1,2
459367	7366956384	195	12	30341	2,1,1,1,1,2,1,2,1
459383	7367441924	195	12	30342	2,1,1,1,1,2,1,3
459397	7367927464	195	12	30343	2,1,1,1,1,2,1,1,1,1
459412	7368413024	195	12	30344	2,1,1,1,1,2,1,1,2
459426	7368898596	195	12	30345	2,1,1,1,1,2,1,1,1,1
459443	7369384196	195	12	30346	2,1,1,1,1,2,1,1,2
459457	7369869800	195	12	30347	2,1,1,1,1,2,1,1,1,1
459472	7370355424	195	12	30348	2,1,1,1,1,2,2,2
459486	7370841060	195	12	30349	2,1,1,1,1,2,3,1
459503	7371326736	195	12	30350	2,1,1,1,1,1,1,4
459517	7371812404	195	12	30351	2,1,1,1,1,1,1,2,1,1
459532	7372298092	195	12	30352	2,1,1,1,1,1,1,1,1,2
459546	7372783792	195	12	30353	2,1,1,1,1,1,1,1,1,1,1
459563	7373269520	195	12	30354	2,1,1,1,1,1,1,1,1,2
459577	7373755252	195	12	30355	2,1,1,1,1,1,1,1,1,1,1
459592	7374241004	195	12	30356	2,1,1,1,1,1,1,1,1,2
459606	7374726768	195	12	30357	2,1,1,1,1,1,1,1,2,1
459622	7375212564	195	12	30358	2,1,1,1,1,1,1,1,3
459636	7375698360	195	12	30359	2,1,1,1,1,1,1,1,1,1,1
459651	7376184176	195	12	30360	2,1,1,1,1,1,1,1,1,2
459665	7376670004	195	12	30361	2,1,1,1,1,1,1,1,1,1,1
459682	7377155860	195	12	30362	2,1,1,1,1,1,2,1,2
459696	7377641720	195	12	30363	2,1,1,1,1,1,2,1,1,1
459711	7378127600	195	12	30364	2,1,1,1,1,1,3,2
459725	7378613492	195	12	30365	2,1,1,1,1,1,4,1
459743	7379099428	195	12	30366	2,1,1,1,1,1,5
459757	7379585352	195	12	30367	2,1,1,1,1,1,3,1,1
459772	7380071296	195	12	30368	2,1,1,1,1,1,2,1,2
459786	7380557252	195	12	30369	2,1,1,1,1,1,2,1,1,1
459803	7381043236	195	12	30370	2,1,1,1,1,1,1,1,1,2
459817	7381529224	195	12	30371	2,1,1,1,1,1,1,1,1,1,1
459832	7382015232	195	12	30372	2,1,1,1,1,1,1,1,1,2
459846	7382501252	195	12	30373	2,1,1,1,1,1,1,1,2,1
459862	7382987304	195	12	30374	2,1,1,1,1,1,1,1,3
459876	7383473356	195	12	30375	2,1,1,1,1,1,1,1,1,1,1
459891	7383959428	195	12	30376	2,1,1,1,1,1,1,1,1,2
459905	7384445512	195	12	30377	2,1,1,1,1,1,1,1,1,1,1
459922	7384931624	195	12	30378	2,1,1,1,1,1,1,1,1,2
459936	7385417740	195	12	30379	2,1,1,1,1,1,1,1,1,1,1
459951	7385903876	195	12	30380	2,1,1,1,1,1,1,2,2
459965	7386390024	195	12	30381	2,1,1,1,1,1,1,3,1
459982	7386876212	195	12	30382	2,1,1,1,1,1,1,4
459996	7387362392	195	12	30383	2,1,1,1,1,1,1,2,1,1
460011	7387848592	195	12	30384	2,1,1,1,1,1,1,1,1,2
460025	7388334804	195	12	30385	2,1,1,1,1,1,1,1,1,1,1
460042	7388821044	195	12	30386	2,1,1,1,1,1,1,1,1,2
460056	7389307288	195	12	30387	2,1,1,1,1,1,1,1,1,1,1
460071	7389793552	195	12	30388	2,1,1,1,1,1,1,1,1,2
460085	7390279828	195	12	30389	2,1,1,1,1,1,1,1,2,1
460101	7390766136	195	12	30390	2,1,1,1,1,1,1,1,3
460115	7391252444	195	12	30391	2,1,1,1,1,1,1,1,1,1,1
460130	7391738772	195	12	30392	2,1,1,1,1,1,1,1,1,2
460144	7392225112	195	12	30393	2,1,1,1,1,1,1,1,1,1,1
460161	7392711480	195	12	30394	2,1,1,1,1,1,2,1,2
460175	7393197852	195	12	30395	2,1,1,1,1,1,2,1,1,1
460190	7393684244	195	12	30396	2,1,1,1,1,1,3,2
460204	7394170648	195	12	30397	2,1,1,1,1,1,4,1
460224	7394657104	195	12	30398	2,1,1,1,1,1,5
460238	7395143540	195	12	30399	2,1,1,1,1,1,3,1,1
460253	7395629996	195	12	30400	2,1,1,1,1,1,2,1,2
460267	7396116464	195	12	30401	2,1,1,1,1,1,2,1,1,1
460284	7396602960	195	12	30402	2,1,1,1,1,1,1,1,1,2
460298	7397089460	195	12	30403	2,1,1,1,1,1,1,1,1,1,1
460313	7397575980	195	12	30404	2,1,1,1,1,1,1,1,1,2
460327	7398062512	195	12	30405	2,1,1,1,1,1,1,1,2,1
460343	7398549076	195	12	30406	2,1,1,1,1,1,1,1,3
460357	7399035640	195	12	30407	2,1,1,1,1,1,1,1,1,1,1
460372	7399522224	195	12	30408	2,1,1,1,1,1,1,1,1,2
460386	7400008820	195	12	30409	2,1,1,1,1,1,1,1,1,1,1
460403	7400495444	195	12	30410	2,1,1,1,1,1,1,1,1,2
460417	7400982072	195	12	30411	2,1,1,1,1,1,1,1,1,1,1
460432	7401468720	195	12	30412	2,1,1,1,1,1,1,2,2
460446	7401955380	195	12	30413	2,1,1,1,1,1,1,3,1
460463	7402442080	195	12	30414	2,1,1,1,1,1,1,4
460477	7402928772	195	12	30415	2,1,1,1,1,1,1,2,1,1
460492	7403415484	195	12	30416	2,1,1,1,1,1,1,1,1,2
460506	7403902208	195	12	30417	2,1,1,1,1,1,1,1,1,1,1
460523	7404388960	195	12	30418	2,1,1,1,1,1,1,1,1,2
460537	7404875716	195	12	30419	2,1,1,1,1,1,1,1,1,1,1
460552	7405362492	195	12	30420	2,1,1,1,1,1,1,1,1,2
460566	7405849280	195	12	30421	2,1,1,1,1,1,1,1,2,1
460582	7406336100	195	12	30422	2,1,1,1,1,1,1,1,3
460596	7406822920	195	12	30423	2,1,1,1,1,1,1,1,1,1,1
460611	7407309760	195	12	30424	2,1,1,1,1,1,1,1,1,2
460625	7407796612	195	12	30425	2,1,1,1,1,1,1,1,1,1,1
460642	7408283492	195	12	30426	2,1,1,1,1,1,2,1,2
